,id,name,age,nationality,overall,potential,club,value,wage,preferred_foot,international_reputation,skill_moves,position,joined,contract_valid_until,height,weight,release_clause
6321,213736,J. Gonzalez,23,United States,67,77,FC Dallas,950,2,Right,1,1,GK,2013,2022-01-01,193.04,83.99,1600
6322,243944,N. Lozano,24,Colombia,67,72,Elche CF,875,2,Left,1,2,LCB,2018,2019-01-01,185.42,77.18,1400
6323,194792,L. Hyam,26,England,67,68,Southend United,875,4,Right,1,3,CM,2018,2020-01-01,177.8,72.186,1600
6324,212457,O. Vásquez,28,Colombia,67,67,Rionegro Águilas,775,1,Left,1,3,CAM,2018,2023-01-01,167.64,62.198,1000
6325,226793,M. Polster,25,United States,67,72,Chicago Fire,850,3,Right,1,3,RB,2015,2019-01-01,182.88,77.18,1300
6326,233193,Ribamar,21,Brazil,67,78,Ohod Club,1300,6,Left,1,2,ST,2018,2021-01-01,182.88,81.266,2500
6327,243945,Gonzalo Verdú,29,Spain,67,67,Elche CF,600,3,Right,1,2,RCB,2017,2020-01-01,185.42,79.904,930
6328,199146,A. Halliday,26,Scotland,67,68,Rangers FC,725,15,Left,1,3,LB,2015,2020-01-01,172.72,67.192,1400
6329,212714,T. Casasola,22,Argentina,67,75,US Salernitana 1919,1100,2,Right,1,2,RM,2018,2020-01-01,187.96,83.99,2000
6330,205291,H. Stengel,22,Norway,67,75,Strømsgodset IF,1100,2,Right,1,3,LCM,2018,2020-01-01,180.34,74.002,1600
6331,223979,Paolo Fernandes,19,Spain,67,78,NAC Breda,1300,15,Left,1,4,RM,2016,2019-06-30,170.18,60.836,4585.060806
6332,220396,Rufo,25,Spain,67,71,Sandefjord Fotball,1000,2,Right,1,3,CAM,2018,2020-01-01,175.26,73.094,1300
6333,45548,T. Hysén,36,Sweden,67,67,IFK Göteborg,270,2,Left,1,2,ST,2016,2018-01-01,180.34,83.082,338
6334,191980,Yun Suk Young,28,Korea Republic,67,67,FC Seoul,600,4,Left,1,3,RCM,2016,2019-01-31,182.88,76.272,4585.060806
6335,199917,J. Forster-Caskey,24,England,67,74,Charlton Athletic,1100,4,Left,1,3,CM,2017,2019-01-01,177.8,64.014,2100
6336,214509,N. Palacios,26,Colombia,67,70,Patriotas Boyacá FC,800,1,Right,1,2,CDM,2018,2023-01-01,190.5,72.186,1100
6337,237293,Jhonnattann,28,Brazil,67,67,Al Taawoun,775,8,Right,1,3,LM,2018,2020-01-01,165.1,64.922,1300
6338,214254,B. San Juan,24,Chile,67,73,CD O'Higgins,900,2,Right,1,2,CB,2012,2023-01-01,177.8,76.272,1400
6339,224494,R. Henry,20,England,67,77,Brentford,1100,9,Left,1,3,LB,2016,2021-01-01,170.18,66.284,2200
6340,175598,Zhao Xuri,32,China PR,67,67,Tianjin Quanjian FC,575,8,Right,1,2,RDM,2016,2018-01-01,185.42,83.99,1200
6341,178414,K. Luijckx,32,Netherlands,67,67,SønderjyskE,450,5,Right,1,2,LCB,2015,2020-01-01,190.5,86.26,563
6342,213743,Tiago Caeiro,34,Portugal,67,67,Os Belenenses,400,3,Right,1,2,ST,2012,2023-01-01,193.04,83.99,840
6343,222959,S. Moreo,25,Italy,67,71,Palermo,1000,2,Right,1,2,ST,2018,2021-01-01,190.5,74.91,1700
6344,234223,L. Maciel,22,Argentina,67,75,Club Atlético Lanús,975,5,Right,1,2,CDM,2016,2020-01-01,177.8,79.904,1700
6345,236015,M. Gibbs-White,18,England,67,86,Wolverhampton Wanderers,1600,10,Right,1,4,CM,2017,2022-01-01,177.8,69.916,3900
6346,239855,Ibson Melo,28,Brazil,67,67,Clube Sport Marítimo,775,4,Left,1,3,LM,2017,2019-01-01,177.8,74.002,1600
6347,221680,N. Hagglund,25,United States,67,71,Toronto FC,825,3,Right,1,2,CB,2014,2018-01-01,185.42,87.168,1300
6348,224496,G. Gutiérrez,28,Colombia,67,67,Junior FC,600,2,Left,1,2,LB,2014,2023-01-01,170.18,74.91,840
6349,221425,K. Nagasawa,26,Japan,67,67,Urawa Red Diamonds,800,5,Right,1,3,RCM,2015,2023-01-01,172.72,68.1,1000
6350,240114,Cleylton,25,Brazil,67,71,Os Belenenses,825,2,Right,1,2,CB,2017,2020-01-01,190.5,89.892,1800
6351,177138,Ilsinho,32,Brazil,67,67,Philadelphia Union,600,3,Right,1,5,RM,2016,2021-01-01,177.8,84.898,900
6352,220915,G. Moncini,22,Italy,67,75,SPAL,1100,5,Right,1,2,ST,2018,2022-01-01,182.88,74.91,2300
6353,163571,M. Jarvis,32,England,67,67,Norwich City,600,10,Right,1,3,LM,2016,2019-01-01,170.18,72.186,1100
6354,184819,Ricardo Machado,29,Portugal,67,67,Al Taawoun,600,7,Right,1,2,RCB,2015,2020-01-01,190.5,79.904,990
6355,186611,M. Vigorito,28,Italy,67,67,Lecce,525,1,Right,1,1,GK,2018,2021-01-01,187.96,78.996,814
6356,199668,S. Gallucci,27,Argentina,67,69,Unión Española,750,2,Right,1,2,RDM,2017,2019-01-01,180.34,71.278,1100
6357,219636,F. Manzano,24,Chile,67,74,CD Palestino,925,3,Right,1,2,CDM,2016,2018-12-31,172.72,71.278,4585.060806
6358,221684,B. Sweat,26,United States,67,68,New York City FC,725,3,Left,1,3,LB,2017,2023-01-01,187.96,78.996,1100
6359,234741,G. Hamer,21,Netherlands,67,76,PEC Zwolle,1200,3,Right,1,3,RCM,2018,2021-01-01,167.64,60.836,1900
6360,235253,P. Kammerbauer,21,Germany,67,77,SC Freiburg,1100,5,Right,1,3,CDM,2018,2022-01-01,175.26,74.002,2200
6361,204534,N. Ramos,36,Colombia,67,67,Atlético Bucaramanga,100,1,Left,1,1,GK,2018,2019-01-01,187.96,83.082,135
6362,167926,A. Grant,31,England,67,67,Shrewsbury,525,4,Right,1,2,CDM,2018,2019-01-01,180.34,71.278,919
6363,243446,M. Gómez,19,Argentina,67,79,Gimnasia y Esgrima La Plata,1300,3,Right,1,3,LM,2018,2021-01-01,170.18,64.922,2200
6364,245238,Javi Sánchez,21,Spain,67,79,Real Madrid,1200,24,Right,1,2,CB,2016,2019-01-01,187.96,77.18,2700
6365,202231,H. Jimenez,29,United States,67,67,Columbus Crew SC,575,3,Right,1,3,LB,2014,2022-01-01,175.26,66.284,863
6366,216823,V. Vermeij,23,Netherlands,67,71,Heracles Almelo,1000,3,Right,1,2,ST,2016,2019-01-01,195.58,91.254,1500
6367,233207,S. Muroya,24,Japan,67,71,FC Tokyo,825,3,Right,1,2,RB,2016,2021-01-01,175.26,68.1,1100
6368,221944,P. Michorl,23,Austria,67,78,LASK Linz,1100,3,Left,1,2,LCM,2015,2021-01-01,175.26,71.278,1900
6369,236024,F. N'Goma,25,France,67,70,Stade Brestois 29,950,3,Right,1,3,LM,2018,2021-01-01,175.26,69.008,1700
6370,177912,M. Lekven,30,Norway,67,67,Vålerenga Fotball,700,2,Right,1,3,CM,2016,2020-01-01,177.8,72.186,875
6371,200697,R. Tafazolli,26,England,67,68,Peterborough United,750,4,Left,1,2,LCB,2016,2019-01-01,195.58,93.07,1400
6372,215289,F. Telechea,36,Argentina,67,67,Club Atlético Aldosivi,270,4,Right,1,3,ST,2017,2023-01-01,180.34,78.996,392
6373,222969,J. Hergault,32,France,67,67,AC Ajaccio,425,3,Right,1,3,RB,2017,2019-01-01,185.42,79.904,744
6374,224761,T. Loska,22,Poland,67,75,Górnik Zabrze,850,2,Right,1,1,GK,2014,2021-01-01,187.96,78.996,1300
6375,232697,L. Geminiani,27,Argentina,67,68,Patronato,700,5,Right,1,2,RB,2012,2019-01-01,177.8,74.002,1100
6376,236537,G. Arteaga,19,Mexico,67,75,Santos Laguna,925,3,Left,1,2,LB,2016,2021-01-01,175.26,64.014,1800
6377,173305,C. Del Grosso,35,Italy,67,67,Pescara,160,1,Left,1,2,LB,2018,2019-01-01,170.18,66.284,248
6378,239097,D. Srbeny,24,Germany,67,71,Norwich City,1000,9,Right,1,3,ST,2018,2021-01-01,190.5,83.082,2000
6379,207610,R. Meara,27,Republic of Ireland,67,69,New York Red Bulls,625,2,Right,1,1,GK,2012,2018-01-01,193.04,83.99,984
6380,209402,E. Acolatse,22,Netherlands,67,72,Sint-Truidense VV,1000,4,Right,1,3,LM,2017,2021-01-01,180.34,79.904,1600
6381,232698,M. Garrido,32,Argentina,67,67,Patronato,600,5,Right,1,3,LM,2015,2019-01-01,170.18,67.192,870
6382,104442,C. Burke,34,Scotland,67,67,Kilmarnock,375,3,Right,1,3,RM,2017,2022-01-01,175.26,68.1,656
6383,214779,B. Vides,25,Argentina,67,72,Club Atlético Lanús,1000,7,Right,1,3,ST,2012,2020-01-01,177.8,73.094,1600
6384,232699,L. Comas,23,Argentina,67,73,Patronato,1000,5,Right,1,2,LM,2012,2020-01-01,172.72,67.192,1700
6385,235515,Benito,22,Spain,67,75,CF Rayo Majadahonda,1100,4,Left,1,3,LM,2016,2019-06-30,177.8,74.002,4585.060806
6386,226556,J. Martinez,21,Chile,67,75,CD Huachipato,1100,2,Right,1,3,CM,2015,2023-01-01,175.26,71.278,1800
6387,229628,Fali,24,Spain,67,73,Gimnàstic de Tarragona,900,3,Right,1,2,CDM,2015,2020-01-01,185.42,83.99,1600
6388,171772,Chus Herrero,34,Spain,67,67,Albacete BP,230,3,Right,1,2,CB,2017,2019-01-01,182.88,74.91,368
6389,202749,Kim Oh Gyu,29,Korea Republic,67,67,Gangwon FC,600,2,Right,1,2,RCB,2017,2022-01-01,182.88,69.916,750
6390,224509,U. Rivas,22,Mexico,67,73,Santos Laguna,1000,6,Right,1,2,CM,2014,2023-01-01,177.8,71.278,2000
6391,214014,C. Lizarazo,27,Colombia,67,67,América de Cali,800,1,Left,1,3,CAM,2018,2019-01-01,170.18,67.192,1100
6392,104702,D. Braaten,36,Norway,67,67,SK Brann,260,2,Right,1,3,RW,2016,2018-01-01,182.88,93.978,325
6393,229631,Lazo,22,Spain,67,75,CD Lugo,1100,7,Left,1,3,LM,2016,2019-06-30,177.8,69.008,4585.060806
6394,198144,A. Bannink,28,Netherlands,66,66,FC Emmen,650,3,Right,1,3,RM,2017,2020-01-01,185.42,74.91,943
6395,203264,S. Wootton,26,England,66,69,Plymouth Argyle,675,4,Right,1,2,CB,2018,2020-01-01,187.96,78.088,1200
6396,214016,H. Mojica,25,Colombia,66,70,Atlético Bucaramanga,825,1,Left,1,4,CAM,2016,2018-12-31,167.64,67.192,4585.060806
6397,221696,T. McNamara,27,United States,66,66,New York City FC,675,3,Right,1,3,RCM,2014,2023-01-01,175.26,77.18,1000
6398,165888,Kwak Tae Hwi,36,Korea Republic,66,66,FC Seoul,90,2,Right,1,2,CB,2016,2019-01-01,187.96,84.898,113
6399,234496,O. Bogle,24,England,66,70,Birmingham City,850,12,Left,1,2,ST,2016,2019-06-30,190.5,79.904,4585.060806
6400,204033,N. Devlin,24,Scotland,66,68,Walsall,650,2,Right,1,2,RB,2017,2019-01-01,182.88,73.094,1200
6401,209409,M. Marras,24,Italy,66,68,Pescara,800,2,Left,1,3,RW,2018,2021-01-01,167.64,63.106,1300
6402,225793,B. Godfrey,20,England,66,79,Norwich City,1100,5,Right,1,2,CDM,2016,2022-01-01,182.88,74.002,2800
6403,239361,D. de Wit,20,Netherlands,66,75,Ajax,975,4,Right,1,3,CM,2015,2020-01-01,182.88,74.91,1600
6404,222466,José Carlos,22,Spain,66,76,CD Lugo,900,2,Left,1,2,CB,2018,2020-01-01,182.88,74.91,1600
6405,190722,M. Sordell,27,England,66,66,Burton Albion,675,4,Right,1,3,RM,2017,2020-01-01,177.8,81.266,1200
6406,202243,S. Carrasco,29,United States,66,66,LA Galaxy,500,3,Right,1,2,CDM,2018,2022-01-01,180.34,74.91,750
6407,143107,M. Gelabert,36,Argentina,66,66,San Martín de San Juan,200,3,Right,1,3,CDM,2014,2019-01-01,175.26,72.186,290
6408,232451,H. Watanabe,30,Japan,66,66,Vissel Kobe,475,3,Right,1,2,RCB,2017,2021-01-01,185.42,79.904,594
6409,238595,K. Rodrigues Pires,26,Portugal,66,67,SC Preußen Münster,750,2,Left,1,3,CDM,2018,2020-01-01,170.18,62.198,1100
6410,229892,Álex López,24,Spain,66,71,RCD Mallorca,875,3,Left,1,3,ST,2017,2019-01-01,187.96,74.91,1400
6411,242180,L. Cabezas,32,Colombia,66,66,La Equidad,525,1,Left,1,3,ST,2018,2021-01-01,182.88,78.996,709
6412,244228,A. Bussaglia,21,Italy,66,76,Cittadella,1000,1,Right,1,3,LW,2018,2020-01-01,172.72,69.008,1800
6413,199173,M. Crimi,28,Italy,66,66,Spezia,650,2,Right,1,2,LCM,2017,2020-01-01,177.8,64.922,1000
6414,203781,D. Toia,26,United States,66,68,Orlando City SC,625,2,Left,1,2,LB,2016,2018-01-01,172.72,74.91,984
6415,212485,D. Bakker,23,Netherlands,66,70,ADO Den Haag,700,2,Left,1,2,CDM,2012,2021-01-01,177.8,69.916,1100
6416,213509,Lucas,25,Brazil,66,70,FC Luzern,700,4,Right,1,2,RCB,2017,2020-01-01,193.04,88.984,1100
6417,242181,Neto Borges,21,Brazil,66,75,Hammarby IF,850,1,Left,1,3,LB,2018,2021-01-01,182.88,84.898,1200
6418,244229,D. Frare,22,Italy,66,74,Cittadella,825,1,Right,1,2,CB,2018,2020-01-01,187.96,77.18,1400
6419,220934,C. Rivas,24,Colombia,66,73,Atlético Nacional,925,3,Left,1,2,ST,2016,2018-12-31,172.72,91.254,4585.060806
6420,228870,B. Straalman,21,Netherlands,66,72,De Graafschap,750,2,Right,1,2,LCB,2014,2019-01-01,193.04,74.002,1200
6421,230918,T. Chalobah,18,England,66,81,Ipswich Town,1200,1,Right,1,3,LDM,2016,2021-01-01,190.5,74.91,3000
6422,233222,K. Jóźwiak,20,Poland,66,84,Lech Poznań,1400,2,Right,1,3,LM,2016,2019-01-01,175.26,69.916,2800
6423,222215,P. Strand,23,Norway,66,72,Molde FK,875,2,Right,1,3,LW,2016,2018-01-01,175.26,71.278,1300
6424,214536,Y. Rivera,29,Colombia,66,66,América de Cali,625,1,Right,1,3,LM,2018,2023-01-01,172.72,68.1,844
6425,222216,K. Opseth,28,Norway,66,66,FK Bodø/Glimt,675,2,Left,1,2,ST,2017,2019-01-01,187.96,89.892,844
6426,205321,J. Naismith,24,Scotland,66,72,Peterborough United,750,3,Right,1,2,RB,2018,2021-01-01,187.96,83.082,1500
6427,234505,Evander,20,Brazil,66,81,FC Midtjylland,1400,5,Right,1,3,CAM,2016,2020-01-01,177.8,72.186,2700
6428,171017,Íñigo López,35,Spain,66,66,Extremadura UD,150,2,Right,1,2,LCB,2018,2023-01-01,185.42,72.186,233
6429,209162,E. Correa,25,Colombia,66,69,Deportes Tolima,825,1,Left,1,3,ST,2017,2022-01-01,182.88,69.916,1200
6430,210698,M. Steinmann,23,Germany,66,73,Hamburger SV,775,4,Right,1,2,CDM,2018,2020-01-01,187.96,78.996,1400
6431,232714,Y. Toyoda,33,Japan,66,66,Sagan Tosu,400,2,Right,1,2,ST,2012,2021-01-01,185.42,78.996,500
6432,236298,E. Atuesta,21,Colombia,66,80,Los Angeles FC,1400,2,Right,1,3,CM,2018,2021-01-01,180.34,71.278,3000
6433,199435,P. Barrios,28,Argentina,66,68,Atlético Tucumán,600,4,Right,1,2,CB,2018,2019-01-01,180.34,82.174,945
6434,207627,H. Pertuz,29,Colombia,66,66,Independiente Medellín,500,1,Right,1,2,RCB,2008,2022-01-01,182.88,78.088,675
6435,224267,F. Strauss,23,Austria,66,71,FC Admira Wacker Mödling,725,3,Right,1,2,CB,2016,2019-01-01,195.58,83.99,1100
6436,172555,R. Schwartz,28,Denmark,66,66,Sarpsborg 08 FF,675,2,Right,1,2,ST,2018,2019-01-01,182.88,79.904,844
6437,241931,F. Moyano,20,Argentina,66,79,San Lorenzo de Almagro,1200,4,Right,1,3,RDM,2017,2021-01-01,170.18,72.186,2600
6438,178187,C. Kum,32,Germany,66,66,VVV-Venlo,350,3,Right,1,2,RB,2018,2019-01-01,182.88,71.278,508
6439,184331,M. Albertazzi,27,Italy,66,66,Livorno,525,1,Left,1,2,LB,2018,2021-01-01,185.42,73.094,814
6440,167180,F. Nordkvelle,32,Norway,66,66,Odds BK,475,2,Right,1,3,CM,2013,2019-01-01,180.34,78.996,594
6441,234764,David Haro,27,Spain,66,66,GIF Sundsvall,675,2,Right,1,3,LW,2018,2019-01-01,167.64,60.836,844
6442,238860,Jadson,26,Brazil,66,68,Portimonense SC,650,3,Right,1,2,CB,2015,2020-01-01,185.42,79.904,1400
6443,244492,João Gabriel,29,Brazil,66,66,Al Batin,500,5,Left,1,2,CB,2018,2019-01-01,185.42,83.082,825
6444,207629,J. Villarreal,24,United States,66,71,Orlando City SC,875,3,Left,1,3,CF,2018,2022-01-01,172.72,79.904,1400
6445,221709,T. Thompson,22,United States,66,70,San Jose Earthquakes,850,2,Right,1,3,RM,2014,2018-01-01,170.18,64.922,1300
6446,239373,Z. Flemming,19,Netherlands,66,78,PEC Zwolle,1100,2,Right,1,3,CAM,2018,2021-01-01,182.88,83.99,1800
6447,205582,A. Forde,24,Republic of Ireland,66,69,Rotherham United,825,8,Right,1,3,RM,2016,2019-01-01,180.34,82.174,1600
6448,225550,Gaspar,20,Spain,66,74,UD Almería,950,2,Left,1,3,LM,2015,2021-01-01,170.18,62.198,1700
6449,232462,H. Okuno,28,Japan,66,66,Vegalta Sendai,650,2,Right,1,3,LCM,2012,2021-01-01,170.18,67.192,813
6450,232718,Y. Takahashi,33,Japan,66,66,Sagan Tosu,260,2,Right,1,2,LDM,2013,2021-01-01,170.18,67.192,325
6451,224527,Rafa Páez,23,Spain,66,71,FC Sochaux-Montbéliard,725,5,Right,1,2,LCB,2016,2019-06-30,193.04,79.904,4585.060806
6452,227599,D. Dianessy,22,France,66,73,Fortuna Sittard,900,2,Left,1,3,CAM,2016,2019-01-01,182.88,73.094,1500
6453,184847,J. Goossens,29,Netherlands,66,66,ADO Den Haag,625,3,Left,1,3,CAM,2018,2019-01-01,175.26,77.18,938
6454,192015,G. Acosta,26,Mexico,66,67,Querétaro,750,4,Left,1,3,LM,2018,2021-01-01,165.1,64.014,1300
6455,205584,M. Ihiekwe,25,England,66,68,Accrington Stanley,650,8,Right,1,2,RCB,2016,2019-01-02,185.42,81.266,4585.060806
6456,220944,J. Wildsmith,22,England,66,76,Sheffield Wednesday,800,5,Right,1,1,GK,2013,2022-01-01,182.88,64.922,1700
6457,221456,R. Burke,21,England,66,76,Hull City,925,5,Right,1,2,LCB,2018,2021-01-01,187.96,81.266,1900
6458,200209,N. Larsen,27,Denmark,66,69,FC Nordsjælland,550,3,Right,1,1,GK,2017,2020-01-01,190.5,83.082,729
6459,213009,A. Al Ghamdi,23,Saudi Arabia,66,72,Al Ittihad,875,9,Left,1,3,RM,2012,2020-01-01,175.26,69.916,1700
6460,243985,Manu García,27,Spain,66,70,Extremadura UD,575,2,Right,1,1,GK,2017,2020-01-01,193.04,88.076,934
6461,208146,D. Adorni,25,Italy,66,70,Cittadella,700,1,Right,1,2,LCB,2017,2022-01-01,182.88,74.91,1100
6462,238354,Ha Chang Rae,23,Korea Republic,66,72,Pohang Steelers,750,2,Right,1,2,RCB,2018,2021-01-01,187.96,83.082,1100
6463,202259,M. Ødegaard,25,Norway,66,71,Tromsø IL,725,2,Right,1,2,RCB,2015,2018-01-01,185.42,79.904,961
6464,212243,V. Ranković,25,Germany,66,70,FC Hansa Rostock,675,1,Right,1,3,RB,2017,2019-01-01,172.72,73.094,1000
6465,224019,Pedro Chirivella,21,Spain,66,75,Liverpool,975,17,Right,1,3,CM,2014,2020-01-01,177.8,66.284,2000
6466,228627,A. Al Obaid,25,Saudi Arabia,66,70,Al Nassr,675,9,Left,1,2,LB,2018,2022-01-01,170.18,64.014,1200
6467,228883,B. Gimber,21,Germany,66,77,FC Ingolstadt 04,975,5,Left,1,2,LCB,2018,2021-01-01,185.42,83.082,1800
6468,238867,Theo Ryuki,22,Japan,66,73,Portimonense SC,900,3,Right,1,3,CAM,2014,2019-01-01,177.8,73.094,2100
6469,240915,Miranda,18,Spain,66,81,FC Barcelona,1200,12,Left,1,2,LB,2018,2021-01-01,185.42,76.272,3200
6470,199700,Aridai,29,Spain,66,66,RCD Mallorca,625,3,Right,1,3,RM,2018,2020-01-01,167.64,59.928,969
6471,212244,C. Lenz,23,Germany,66,72,1. FC Union Berlin,750,7,Left,1,3,LB,2016,2019-01-01,180.34,78.996,1400
6472,221972,Sun Jie,26,China PR,66,70,Changchun Yatai FC,700,3,Right,1,2,LCB,2010,2020-01-01,190.5,88.076,1600
6473,225812,B. Rovira,21,Colombia,66,79,Atlético Bucaramanga,1100,1,Right,1,2,RDM,2016,2018-12-31,177.8,78.088,4585.060806
6474,230676,R. Pirrello,22,Italy,66,76,Palermo,900,1,Right,1,2,CB,2015,2022-01-01,190.5,76.272,1600
6475,243988,Álex Díez,22,Spain,66,75,Extremadura UD,850,2,Right,1,3,RB,2017,2019-01-01,172.72,64.014,1500
6476,200981,N. Dumitru,26,Italy,66,66,Gimnàstic de Tarragona,700,3,Right,1,2,LM,2018,2020-01-01,182.88,77.18,1100
6477,208917,K. Al Ghamdi,30,Saudi Arabia,66,66,Al Nassr,475,10,Right,1,2,RB,2011,2022-01-01,167.64,62.198,808
6478,243733,D. Saddiki,21,Netherlands,66,73,Willem II,775,2,Right,1,2,CDM,2018,2021-01-01,177.8,77.18,1300
6479,186645,S. Franklin,33,United States,66,66,Vancouver Whitecaps FC,250,2,Right,1,2,RB,2018,2018-01-01,177.8,73.094,375
6480,229910,S. Ingelsson,20,Sweden,66,78,Udinese,1100,6,Left,1,3,CM,2017,2021-01-01,187.96,83.082,2300
6481,234006,Josimar Feijoo,26,Brazil,66,66,Chapecoense,550,5,Right,1,2,CDM,2018,2021-01-01,172.72,71.278,1000
6482,234518,S. Diaz,22,Chile,66,74,Audax Italiano,825,1,Left,1,2,CDM,2016,2018-12-31,175.26,78.088,4585.060806
6483,241686,Manu Vallejo,21,Spain,66,80,Cádiz CF,1400,2,Right,1,3,LM,2015,2022-01-01,167.64,62.198,3100
6484,176406,Lee Sang Ho,31,Korea Republic,66,66,FC Seoul,550,3,Right,1,2,CM,2016,2018-01-01,172.72,64.922,688
6485,193302,F. Kurto,27,Poland,66,68,Wellington Phoenix,525,1,Right,1,1,GK,2018,2019-01-01,190.5,92.162,696
6486,223255,A. Witry,22,Norway,66,71,Ranheim Fotball,725,1,Right,1,2,RB,2015,2018-01-01,177.8,76.272,961
6487,163351,L. Varney,35,England,66,66,Cheltenham Town,300,3,Right,1,2,LS,2018,2019-01-01,180.34,69.916,525
6488,243991,Valverde,33,Spain,66,66,Extremadura UD,400,2,Right,1,3,RM,2017,2019-01-01,175.26,67.192,620
6489,180759,H. Taniguchi,33,Japan,66,66,Sagan Tosu,260,2,Right,1,2,CB,2015,2018-01-01,182.88,73.094,325
6490,213528,J. Blåbjerg,23,Denmark,66,72,Aalborg BK,750,4,Left,1,2,CB,2012,2020-01-01,180.34,74.91,1100
6491,229912,J. Emmanuel,20,England,66,74,Shrewsbury,825,2,Right,1,3,RB,2016,2019-06-30,180.34,69.916,4585.060806
6492,239384,N. Gauna,26,Argentina,66,67,Curicó Unido,750,2,Left,1,3,LM,2017,2018-01-01,172.72,69.916,1100
6493,210713,F. Holst,23,Denmark,66,71,IF Elfsborg,725,2,Right,1,2,RB,2018,2021-01-01,175.26,71.278,961
6494,220185,B. Barker,21,England,66,73,Preston North End,925,3,Right,1,3,LM,2014,2020-01-01,180.34,67.192,1900
6495,178713,L. Trotter,29,England,66,66,AFC Wimbledon,625,3,Right,1,3,LCM,2017,2019-01-01,187.96,77.18,1100
6496,188185,F. Narsingh,30,Netherlands,66,66,De Graafschap,600,3,Right,1,3,RM,2018,2019-01-01,175.26,74.91,870
6497,190489,D. Gustavsson,27,Sweden,66,66,IF Elfsborg,675,2,Right,1,3,LM,2016,2019-01-01,177.8,73.094,844
6498,229658,C. Dajome,24,Colombia,66,71,América de Cali,850,1,Right,1,3,LS,2018,2023-01-01,172.72,69.008,1200
6499,200475,M. Trapp,26,Germany,66,67,VfL Osnabrück,625,2,Left,1,2,LCB,2018,2020-01-01,190.5,87.168,953
6500,169243,A. Mintzel,36,Germany,66,66,SV Wehen Wiesbaden,70,2,Left,1,2,LB,2010,2019-01-01,180.34,78.996,102
6501,197148,M. Piossek,28,Poland,66,66,VfL Sportfreunde Lotte,650,1,Right,1,3,RM,2017,2019-01-01,175.26,73.094,943
6502,202524,Borja Granero,28,Spain,66,67,Extremadura UD,575,2,Left,1,2,CDM,2018,2020-01-01,187.96,74.91,934
6503,221468,Son Jeong Hyeon,26,Korea Republic,66,70,Gyeongnam FC,575,2,Left,1,1,GK,2018,2023-01-01,190.5,88.076,762
6504,227612,Kim Sung Ju,27,Korea Republic,66,66,Jeju United FC,650,2,Left,1,3,LM,2018,2023-01-01,177.8,72.186,813
6505,233500,L. Sinisterra,19,Colombia,66,79,Feyenoord,1200,2,Right,1,3,RW,2018,2021-01-01,177.8,69.916,2400
6506,235548,M. Cabit,25,France,66,71,AC Ajaccio,700,2,Left,1,2,LB,2016,2019-01-01,180.34,74.91,1300
6507,236572,O. Wijndal,18,Netherlands,66,80,AZ Alkmaar,1200,2,Left,1,3,LB,2016,2023-01-01,175.26,64.922,2500
6508,143133,D. Herner,34,Argentina,66,66,América de Cali,200,1,Right,1,2,RCB,2015,2018-01-01,185.42,83.082,270
6509,231197,M. Hilßner,23,Germany,66,75,FC Hansa Rostock,1000,1,Left,1,3,RM,2017,2019-01-01,182.88,79.904,1700
6510,238877,Bastos,26,Spain,66,69,CF Reus Deportiu,650,3,Right,1,3,RB,2018,2021-01-01,170.18,69.916,1100
6511,244509,D. Jastrzembski,18,Germany,66,84,Hertha BSC,1300,4,Left,1,3,LW,2018,2020-01-01,175.26,77.18,3100
6512,211742,M. Lorenz,29,Germany,66,66,Karlsruher SC,625,3,Left,1,3,LM,2017,2019-01-01,182.88,74.91,906
6513,144415,S. Ağçay,36,Turkey,66,66,MKE Ankaragücü,90,4,Right,1,3,CDM,2017,2019-01-01,175.26,72.186,180
6514,229152,J. Helmer,20,Netherlands,66,75,AZ Alkmaar,1000,4,Right,1,3,LW,2015,2022-01-01,180.34,72.186,1700
6515,207905,M. Mak,26,Poland,66,66,Piast Gliwice,700,3,Right,1,3,RM,2015,2019-01-01,175.26,64.014,945
6516,208929,S. Sharahili,28,Saudi Arabia,66,66,Al Qadisiyah,525,6,Right,1,3,CDM,2018,2020-01-01,175.26,68.1,866
6517,223009,E. Lancini,24,Italy,66,71,Brescia,725,1,Right,1,2,CB,2013,2023-01-01,187.96,78.996,1200
6518,230177,Jailson Acuna,30,Brazil,66,66,Sport Club do Recife,425,4,Right,1,1,GK,2018,2021-01-01,187.96,84.898,808
6519,189217,P. Pawlett,27,Scotland,66,66,Milton Keynes Dons,675,5,Right,1,3,RM,2017,2019-01-01,177.8,68.1,1200
6520,221986,J. Hardeveld,23,Netherlands,66,70,Heracles Almelo,700,2,Left,1,2,CB,2017,2019-01-01,182.88,74.91,1100
6521,238114,C. Vargas,19,Mexico,66,76,Club América,875,6,Left,1,2,LB,2017,2018-01-01,175.26,76.272,1700
6522,177442,R. Åhman Persson,31,Sweden,66,66,IK Sirius,425,1,Left,1,2,LDM,2018,2021-01-01,187.96,83.99,531
6523,221475,Lee Chan Dong,25,Korea Republic,66,69,Jeju United FC,800,2,Right,1,2,LCM,2017,2023-01-01,182.88,83.082,1100
